facialacc_cls;budget;kvsr;kfsr;kcsr;kvr;kesr;subkesr;meanstype;summa
106010010;146;906;702;9900075050;612;241;2001060;10178;-771653.0
106010010;146;906;702;9900075050;622;241;2001060;10176;-32500.0
106010010;146;906;702;9900075050;622;241;2001060;10178;-9800.0
117010010;146;917;501;7300020000;243;225;1002000;10998;200972.17
117010010;146;917;501;9900020000;243;225;1002000;10998;-222953.95
117010010;146;917;501;7300020000;243;225;1002000;10998;222953.95
117010010;146;917;501;9900020000;243;225;1002000;10998;-200972.17
117010010;146;917;501;7300020000;244;225;1002000;10998;1835.0
117010010;146;917;501;9900020000;244;225;1002000;10998;-1835.0
117010010;146;917;501;7300020000;244;225;1002000;10998;68000.0
117010010;146;917;501;9900020000;244;225;1002000;10998;-68000.0
134010010;146;934;104;9900075200;121;211;2001111;10004;-215400.0
134010010;146;934;104;9900075200;129;213;2001111;10004;-66895.0
134010010;146;934;104;9900075200;122;212;2001111;10004;282295.0
117010010;146;917;501;9900020000;244;225;1002000;10998;-34999.03
117010010;146;917;501;7300020000;244;225;1002000;10998;34999.03
117010010;146;917;501;7300020000;244;225;1002000;10998;49785.49
117010010;146;917;501;9900020000;244;225;1002000;10998;-49785.49
117010010;146;917;412;7300020000;244;226;1002000;10998;1676.4
117010010;146;917;412;9900020000;244;226;1002000;10998;-1676.4
117010010;146;917;412;7300020000;244;226;1002000;10998;2328.48
117010010;146;917;412;9900020000;244;226;1002000;10998;-2328.48
117010010;146;917;412;7300020000;244;226;1002000;10998;95191.93
117010010;146;917;412;9900020000;244;226;1002000;10998;-95191.93
117010010;146;917;412;7300020000;244;226;1002000;10998;1542.75
117010010;146;917;412;9900020000;244;226;1002000;10998;-1542.75
117010010;146;917;412;7300020000;244;226;1002000;10998;856599.46
117010010;146;917;412;9900020000;244;226;1002000;10998;-454356.0
117010010;146;917;412;7300020000;244;226;1002000;10998;454356.0
117010010;146;917;412;9900020000;244;226;1002000;10998;-856599.46
117010010;146;917;412;7300020000;244;226;1002000;10998;57500.0
117010010;146;917;412;9900020000;244;226;1002000;10998;-57500.0
117010010;146;917;412;7300020000;244;226;1002000;10998;218150.0
117010010;146;917;412;9900020000;244;226;1002000;10998;-218150.0
117010010;146;917;412;7300020000;244;226;1002000;10998;584250.0
117010010;146;917;412;9900020000;244;226;1002000;10998;-584250.0
117010010;146;917;412;7300020000;244;226;1002000;10998;735465.97
117010010;146;917;412;9900020000;244;226;1002000;10998;-735465.97
110010010;146;910;505;9900020000;244;226;1002000;10004;-175000.0
110010010;146;910;505;9900020000;244;226;1002000;10004;175000.0
134010030;146;934;113;9900012000;244;221;1001311;10004;0.0
134010030;146;934;113;9900012000;244;222;1001311;10004;0.0
134010030;146;934;113;9900012000;244;222;1001311;10004;0.0
134010030;146;934;113;9900012000;244;225;1001311;10004;0.0
134010030;146;934;113;9900012000;244;225;1001311;10004;0.0
134010030;146;934;113;9900012000;244;226;1001311;10004;0.0
134010030;146;934;113;9900012000;244;226;1001311;10004;0.0
134010030;146;934;113;9900012000;244;290;1001311;10004;0.0
134010030;146;934;113;9900012000;244;290;1001311;10004;0.0
134010030;146;934;113;9900012000;244;340;1001311;10004;0.0
134010030;146;934;113;9900012000;244;340;1001311;10004;0.0
106010010;146;906;701;4510060000;612;241;1001000;10189;-1174994.9
106010010;146;906;701;4510060000;612;241;1001000;10190;1174994.9
106010010;146;906;701;4510060000;621;241;1001000;10181;-414116.03
106010010;146;906;701;4510060000;621;241;1001000;10183;76477.75
106010010;146;906;701;4510060000;621;241;1001000;10185;200000.0
106010010;146;906;701;4510060000;622;241;1001000;10184;137638.28
106010010;146;906;701;9900075020;611;241;2001057;10183;143.0
106010010;146;906;701;9900075020;611;241;2001057;10191;-143.0
106010010;146;906;702;4520060000;611;241;1001000;10177;-25761.0
106010010;146;906;702;4520060000;611;241;1001000;10188;25761.0
106010010;146;906;702;9900075060;611;241;2001061;10179;106487.92
106010010;146;906;702;9900075060;611;241;2001061;10186;-106487.92
106010010;146;906;703;4530060000;611;241;1001000;10179;-1330.0
106010010;146;906;703;4530060000;611;241;1001000;10183;26526.13
106010010;146;906;703;4530060000;611;241;1001000;10186;348487.29
106010010;146;906;703;4530060000;611;241;1001000;10188;-455013.42
106010010;146;906;703;4530060000;612;241;1001000;10186;80000.0
106010010;146;906;703;4530060000;612;241;1001000;10187;115500.0
106010010;146;906;703;4530060000;612;241;1001000;10189;-114170.0
106010010;146;906;709;4580060000;612;241;1001000;10189;-1206.23
106010010;146;906;709;4580060000;612;241;1001000;10190;1206.23
115010010;146;915;412;2700020000;244;226;1002000;10152;-247500.0
115010010;146;915;412;2700020000;244;226;1002000;10998;247500.0
104010010;146;904;1101;5900060000;621;241;1001000;10176;2162.66
104010010;146;904;1101;5900060000;621;241;1001000;10178;-2162.66
104010010;146;904;1101;5900060000;622;241;1001000;10180;2820.0
104010010;146;904;1101;5900060000;622;241;1001000;10186;9707.02
104010010;146;904;1101;5900060000;622;241;1001000;10187;-12527.02
114010010;146;914;1006;9900075080;121;211;2001112;10004;78119.6
114010010;146;914;1006;9900075080;129;213;2001112;10004;23592.1
110010010;146;910;502;9900020000;831;296;1002000;10004;-476597.65
110010010;146;910;502;9900090000;831;296;1002000;10004;476597.65
843010010;147;943;503;9900020000;244;225;1002000;10004;-1.43
110010010;146;910;405;4800075290;244;225;2002000;10008;1352182.5
115010010;146;915;503;0700060000;814;241;1002000;10065;-994281.5
115010010;146;915;503;0700060000;814;241;1002000;10019;994281.5
117010010;146;917;804;6900040000;412;310;1002655;10022;2000000.0
117010010;146;917;804;6900040000;412;310;1002655;10022;0.0
117010010;146;917;709;4520040000;412;310;1002655;10022;-2000000.0
117010010;146;917;412;9900090000;831;296;1002000;10004;0.0
157010010;146;957;309;9900079900;814;242;1003004;10004;68922.6
157010010;146;957;309;9900079900;814;241;1003004;10004;-68922.6
132010010;146;932;103;9900020000;244;226;1001200;10004;-600000.0
132010010;146;932;103;9900020000;244;296;1001200;10004;600000.0
840010010;152;940;104;9900011000;121;211;1001100;10004;611256.92
840010010;152;940;113;9900072000;244;226;2001400;10004;276100.0
840010010;152;940;113;9900060000;611;241;1001400;10176;57035.26
840010010;152;940;113;9900060000;611;241;1001400;10178;17395.75
840010010;152;940;113;9900060000;612;241;1001400;10189;524770.44
840010010;152;940;503;9900060000;611;241;1001400;10176;107924.96
840010010;152;940;503;9900060000;611;241;1001400;10178;32917.11
840010010;152;940;1204;9900072000;244;226;2000000;10004;-276100.0
840010010;152;940;503;9900060000;611;241;1001400;10191;-35.0
840010010;152;940;503;9900020000;244;222;1002000;10004;35.0
840010010;152;940;113;9900060000;612;241;1001400;10189;-524770.44
840010010;152;940;113;9900060000;612;241;1001400;10190;524770.44
110010010;146;910;501;9900079900;243;225;1003004;10004;1004242.99
103010010;146;903;801;6900060000;612;241;1001000;10184;0.0
103010010;146;903;801;69000S3020;612;241;190814482;10184;0.0
843010010;147;943;409;È3000S3270;244;225;1002000;10004;-696750.0
843010010;147;943;113;9900060000;611;241;1001400;10176;696750.0
843010010;147;943;104;9900011000;129;213;1001100;10004;-50.0
110010010;146;910;505;9900020000;244;226;1001200;10004;-110891.0
110010010;146;910;505;9900020000;244;226;1001200;10998;110891.0
109010010;146;909;503;4800020000;244;226;1002000;10998;-1248500.0
109010010;146;909;503;4800020000;244;226;1002000;10391;1248500.0
109010010;146;909;503;4800020000;244;226;1002000;10998;-1120632.54
109010010;146;909;503;4800020000;244;226;1002000;10340;1120632.54
843010010;147;943;503;9900020000;244;225;1002000;10004;-85410.92
843010010;147;943;503;9900020000;244;226;1002000;10004;85410.92
842010010;154;942;309;9900020000;244;310;1001404;10004;-50000.0
842010010;154;942;309;9900020000;244;226;1001404;10004;50000.0
106010270;146;906;709;4580012000;244;340;1001302;10004;-64739.8
106010270;146;906;709;4580012000;244;340;1001302;10998;64739.8
839010010;151;939;503;9900060000;611;241;1002000;10176;-800000.0
839010010;151;939;503;9900060000;611;241;1002000;10178;-241600.0
839010010;151;939;804;9900060000;611;241;1001021;10186;-454270.89
839010010;151;939;104;9900075160;244;310;2001100;10004;-500.0
134010030;146;934;113;9900012000;244;221;1001311;10004;0.0
134010020;146;934;113;9900012000;244;223;1001312;10004;0.0
134010020;146;934;113;9900012000;244;223;1001312;10004;0.0
134010020;146;934;113;9900012000;244;226;1001312;10004;0.0
134010020;146;934;113;9900012000;244;225;1001312;10004;0.0
134010020;146;934;113;9900012000;244;225;1001312;10004;0.0
134010020;146;934;113;9900012000;244;340;1001312;10004;0.0
134010020;146;934;113;9900012000;244;226;1001312;10004;0.0
134010020;146;934;113;9900012000;244;340;1001312;10004;0.0
114010010;146;914;1006;3400020000;244;225;1001400;10002;86000.0
114010010;146;914;1006;3400020000;244;225;1001400;10004;-86000.0
114010010;146;914;1006;9900020000;244;310;1001200;10004;1500.0
114010010;146;914;1006;9900020000;244;340;1001200;10004;-1500.0
110010010;146;910;505;9900020000;244;226;1002000;10004;-927.1
110010010;146;910;505;9900020000;244;226;1002000;10004;927.1
117010010;146;917;412;9900020000;243;225;1002000;10004;-2046740.0
117010010;146;917;412;9900020000;244;223;1002000;10004;-5879843.19
117010010;146;917;412;9900020000;244;225;1002000;10004;-2644756.81
117010010;146;917;412;9900020000;244;226;1002000;10004;-12112976.74
117010010;146;917;412;9900020000;244;310;1002000;10004;-99000.0
117010010;146;917;412;7300020000;243;225;1002000;10004;2046740.0
117010010;146;917;412;7300020000;244;223;1002000;10004;5879843.19
117010010;146;917;412;7300020000;244;225;1002000;10004;2644756.81
117010010;146;917;412;7300020000;244;226;1002000;10004;12112976.74
117010010;146;917;412;7300020000;244;310;1002000;10004;99000.0
117010010;146;917;501;9900020000;243;225;1002000;10004;-4473015.86
117010010;146;917;501;9900020000;243;226;1002000;10004;-113500.0
117010010;146;917;501;9900020000;244;225;1002000;10004;-15903587.09
117010010;146;917;501;7300020000;243;225;1002000;10004;4473015.86
117010010;146;917;501;7300020000;243;226;1002000;10004;113500.0
117010010;146;917;501;7300020000;244;225;1002000;10004;15903587.09
117010010;146;917;412;9900020000;244;226;1002000;10998;-1321.65
117010010;146;917;412;9900020000;244;226;1002000;10004;-13925052.03
117010010;146;917;412;7300020000;244;226;1002000;10004;13925052.03
117010010;146;917;412;7300020000;244;226;1002000;10998;1321.65
114010210;146;914;1003;5400080000;313;262;1002001;10284;-1000000.0
114010210;146;914;1003;5400080000;313;262;1001001;10164;1000000.0
114010210;146;914;1003;6700020000;244;226;1001000;10004;-550000.0
114010210;146;914;1003;6700020000;244;296;1001068;10004;550000.0
838010010;150;938;804;9900060000;611;241;1001020;10189;-30000.0
838010010;150;938;804;9900060000;611;241;1001023;10186;30000.0
132010010;146;932;103;9900011000;244;225;1001103;10002;-471000.0
132010010;146;932;103;9900011000;244;310;1001103;10004;471000.0
104010010;146;904;703;99000S2000;611;241;2001076;10178;463900.0
104010010;146;904;703;99000S2000;611;241;2001076;10176;1536100.0
104010010;146;904;1101;5900060000;621;241;1001000;10188;288100.0
104010010;146;904;1101;9900060000;621;241;1001000;10189;4000000.0
104010010;146;904;1101;9900060000;621;241;1001000;10187;2253300.0
104010010;146;904;703;5900060000;611;241;1001000;10178;-463900.0
104010010;146;904;703;5900060000;611;241;1001000;10176;-1536100.0
104010010;146;904;703;5900060000;612;241;1001000;10184;-1500000.0
104010010;146;904;1101;5900060000;612;241;1001000;10184;1500000.0
114010210;146;914;1002;5400012000;244;222;1001303;10998;-4750.0
114010210;146;914;1002;5400012000;244;225;1001303;10998;-137696.56
114010210;146;914;1002;5400012000;244;226;1001303;10998;-208118.74
114010210;146;914;1002;5400012000;244;310;1001303;10998;-118360.89
114010210;146;914;1002;5400012000;244;340;1001303;10998;-140575.8
114010010;146;914;1006;9900020000;244;225;1001200;10004;38000.0
114010010;146;914;1006;9900020000;244;340;1001200;10004;28000.0
110010010;146;910;503;4800020000;244;225;1002000;10998;-30139.65
110010010;146;910;409;6100020000;244;225;1002000;10998;-550500.0
101010010;146;901;106;5500011000;121;211;1001103;10004;3682500.0
101010010;146;901;106;5500011000;129;213;1001103;10004;245000.0
101010020;146;901;1301;9900090000;730;231;1003000;10039;-155700.0
101010020;146;901;1301;9900090000;730;231;1003000;10040;-76771800.0
103010010;146;903;703;6900060000;611;241;1001000;10176;-17149110.0
103010010;146;903;703;6900060000;611;241;1001000;10178;-4985160.0
103010010;146;903;703;6900060000;612;241;1001000;10190;-240000.0
103010010;146;903;703;99000S2000;611;241;2001076;10178;3463721.0
103010010;146;903;703;99000S2000;611;241;2001076;10176;11469279.0
103010010;146;903;707;3500060000;814;242;1001000;10292;-260000.0
103010010;146;903;707;3500012000;831;296;1001000;10004;5350.0
103010010;146;903;707;3500012000;244;225;1001000;10004;18740.0
103010010;146;903;801;99000S3080;612;241;2001087;10184;-2400000.0
103010010;146;903;801;20000S3080;612;241;1001087;10184;-600000.0
103010010;146;903;801;6900060000;612;241;1001000;10189;50000.0
103010010;146;903;801;6900060000;622;241;1001000;10189;150000.0
103010010;146;903;801;6600060000;612;241;1001000;10186;200000.0
103010010;146;903;801;6900060000;611;241;1001000;10181;240000.0
103010010;146;903;801;6900060000;612;241;1001000;10186;410000.0
103010010;146;903;801;6900060000;622;241;1001000;10186;450000.0
103010010;146;903;801;6900060000;612;241;1001000;10184;1334180.0
103010010;146;903;801;6900060000;622;241;1001000;10184;0.0
103010010;146;903;801;6900060000;611;241;1001000;10182;1000000.0
103010010;146;903;804;9900090000;852;291;1001000;10004;4000.0
103010010;146;903;804;6900060000;621;241;1001000;10183;10000.0
103010010;146;903;804;6900060000;621;241;1001000;10177;30000.0
103010010;146;903;804;6900060000;634;242;1001000;10004;250000.0
103010010;146;903;804;6900060000;621;241;1001000;10180;355000.0
103010010;146;903;804;9900020000;244;226;1001000;10004;589000.0
103010010;146;903;804;20000S3080;244;226;1001087;10004;600000.0
103010010;146;903;804;6900060000;621;241;1001000;10191;1514464.0
103010010;146;903;804;99000S3080;244;226;2001087;10004;2400000.0
103010010;146;903;804;6900060000;621;241;1001000;10186;11452081.0
103010010;146;903;804;6900060000;621;241;1001000;10189;15102155.0
109010010;146;909;701;71000L0210;414;310;2002605;10487;0.01
109010010;146;909;701;71000L0210;414;310;2002605;10487;-0.01
109010010;146;909;701;71000L0210;414;310;3002605;10487;-0.01
109010010;146;909;701;71000L0210;414;310;3002605;10487;0.01
844010010;155;944;503;Å300060000;611;241;1002000;10183;-100000.0
844010010;155;944;503;Å300060000;611;241;1002000;10186;100000.0
114010010;146;914;1006;9900020000;244;310;1001200;10004;-77748.0
114010010;146;914;1006;9900020000;244;310;1001200;10998;77748.0
114010210;146;914;1002;5400012000;244;340;1001303;10004;-20225.76
114010210;146;914;1002;5400012000;244;340;1001303;10998;20225.76
114010210;146;914;1002;5400012000;244;340;1001303;10004;-116656.55
114010210;146;914;1002;5400012000;244;340;1001303;10998;116656.55
114010210;146;914;1002;5400012000;244;340;1001303;10004;-7404.57
114010210;146;914;1002;5400012000;244;340;1001303;10998;7404.57
134010010;146;934;204;9900020000;244;226;1001400;10004;-46513.54
134010010;146;934;204;9900020000;244;226;1001400;10998;46513.54
134010010;146;934;113;5000020000;244;226;1001400;10004;-108000.0
134010010;146;934;113;5000020000;244;226;1001400;10998;108000.0
134010020;146;934;113;9900012000;244;340;1001312;10004;-3000.0
134010020;146;934;113;9900012000;244;340;1001312;10998;3000.0
109010010;146;909;502;2300040000;414;310;1002567;10022;-1000000.0
109010010;146;909;502;2300040000;414;226;1002567;10022;1000000.0
157010050;146;957;309;9900012000;244;226;1001310;10004;-80000.0
157010050;146;957;309;9900012000;244;310;1001310;10004;200000.0
157010050;146;957;309;9900012000;244;340;1001310;10004;-120000.0
114010010;146;914;1006;3400020000;244;225;1001400;10998;-86000.0
114010010;146;914;1006;3400020000;244;225;1001400;10004;86000.0
843010010;147;943;503;È2000L5550;244;225;1002000;10004;-0.16
843010010;147;943;503;È2000L5550;244;225;2002000;10004;-2.0
843010010;147;943;503;È2000L5550;244;225;3002000;10004;0.57
843010010;147;943;503;9900020000;244;225;1002000;10004;1.59
114010210;146;914;1003;6700080000;323;262;1001000;10004;-81.2
114010210;146;914;1003;6700020000;244;340;1001068;10004;-105445.1
114010210;146;914;1003;6700020000;244;310;1001068;10026;-2650.0
114010210;146;914;1003;6700020000;244;310;1001068;10004;-114538.18
114010210;146;914;1003;6700020000;244;296;1001068;10004;-30.0
114010010;146;914;1003;6700020000;244;226;1001000;10004;-387427.41
114010010;146;914;1003;5700080000;313;262;1001001;10160;1503199.9
114010210;146;914;1003;5700020000;244;310;1001000;10004;-45000.0
114010210;146;914;1003;5700020000;244;296;1001000;10004;-15300.0
